dataset,Model,Normalization method,R2 Score,CPT KL Divergence,CPT JS Divergence,Number of Parents,entropy,predicted_entropy,BN KL Divergence
curacao2,o3-mini,Raw,0.42323282373557325,0.17263981855481986,0.04472504149650598,2,0.636123660976369,0.777683225837121,
curacao2,o3-mini,Normalized,0.4658407398931145,0.1562900350457787,0.04222634916021602,2,0.636123660976369,0.7692374432911688,
curacao2,o3-mini,Raw,-4.114754635682263e+29,0.049684392773766295,0.0017819938066897766,3,0.9182624971143587,0.8998174560169679,-1.0
curacao2,o3-mini,Normalized,-3.436547174543398e+29,0.00532965046225867,0.0013060568284339697,3,0.9182624971143587,0.9147416223910414,0.8191002041960685
curacao3,o3-mini,Raw,0.5674919034265264,0.17431499857260382,0.048858246360225406,2,0.48012464587157383,0.7572618937543648,
curacao3,o3-mini,Normalized,0.5962627344042526,0.16693249415366382,0.04712334984893522,2,0.48012464587157383,0.7462166583083986,
curacao3,o3-mini,Raw,0.0,0.06914053494278583,0.005681021765943477,3,0.9182624971143586,0.8883571801624767,-1.0
curacao3,o3-mini,Normalized,0.0,0.016832433842066806,0.004087020449454202,3,0.9182624971143586,0.9070314984450268,1.8799170832859426
diabetes,o3-mini,Raw,0.28254386078647176,0.1384434149326779,0.016822903032744207,2,0.8930371136826609,0.7775830592806449,-1.0
diabetes,o3-mini,Normalized,0.1948633068930381,0.0713736133108423,0.016492350156283832,2,0.8930371136826609,0.7580401539169142,0.5783193653694542
disputed1,o3-mini,Raw,0.4513364055299539,0.2631482463230939,0.09252001790120384,2,0.14058780412565,0.47078002141499403,-1.0
disputed1,o3-mini,Normalized,0.5475017126812239,0.30693527025657547,0.08108026804181204,2,0.14058780412565,0.49948008933733257,3.2234578761348085
drainage,o3-mini,Raw,-0.777750646441965,0.7204427701573684,0.14862727441978119,2,0.5084211161663673,0.5217401414135204,-1.0
drainage,o3-mini,Normalized,-0.7393054725426249,0.7184808846267975,0.14423514581941208,2,0.5084211161663673,0.5192031924369025,13.425955782703914
dustexplosion,o3-mini,Raw,-0.9875721863176379,0.6049014173075108,0.13400552767657226,2,0.6237939996062709,0.6218914720884539,
dustexplosion,o3-mini,Normalized,-0.9145230066080285,0.6237037489901808,0.12956268897432413,2,0.6237939996062709,0.648960228011381,
dustexplosion,o3-mini,Raw,-0.3587364341085273,0.9325091491630344,0.2938148408491431,4,0.3263961707843471,0.6486198605731336,
dustexplosion,o3-mini,Normalized,-0.12062716775012583,1.1246151952486765,0.2525629050453188,4,0.3263961707843471,0.6374134188611424,
dustexplosion,o3-mini,Raw,-4.088333333333332,0.425548113636314,0.1316704468667753,5,0.6559235959644065,0.5297051214677385,-1.0
dustexplosion,o3-mini,Normalized,-3.1827763491279555,0.5476090836597047,0.12315347008263063,5,0.6559235959644065,0.5195449293334942,16.635307541835978
ecosystem,o3-mini,Raw,-0.6007372889758171,0.17934761258363502,0.04935686153122222,2,0.830756092190666,0.929751922535847,
ecosystem,o3-mini,Normalized,-0.49525957471113347,0.1750102040514834,0.04435492599440875,2,0.830756092190666,0.9697800447062048,
ecosystem,o3-mini,Raw,0.6138480902559094,0.24232418329402905,0.12177839428205453,3,0.23834547932844954,0.7463438800489689,-1.0
ecosystem,o3-mini,Normalized,0.6177440832188857,0.3666297353383892,0.11177699873473625,3,0.23834547932844954,0.7410184001675348,3.300349650662817
electricvehicle,o3-mini,Raw,-0.37140367431995824,0.6934430076216868,0.1531759799835622,2,0.39129909697651294,0.6192591781413083,-1.0
electricvehicle,o3-mini,Normalized,-0.44933001596930033,0.6862926414086897,0.1558172113583567,2,0.39129909697651294,0.6191073909900734,5.517187417457539
electrolysis,o3-mini,Raw,0.1512537575737305,0.3789749286787771,0.09633910449929375,2,0.39671556945534575,0.7349289767680031,-1.0
electrolysis,o3-mini,Normalized,0.17843708821435256,0.360578292349852,0.09426844534116718,2,0.39671556945534575,0.7436952136545844,4.803488942885832
emergency,o3-mini,Raw,0.4628922021315989,0.4730403040885984,0.10820182469704162,2,0.010641792825172235,0.46112731534876733,-1.0
emergency,o3-mini,Normalized,0.46168769209757,0.439951680710944,0.10944454475259154,2,0.010641792825172235,0.4562847352430121,2.7502283669987535
engines,o3-mini,Raw,-0.7799610620161999,1.1624840475861211,0.2677987148115197,2,0.14826147685929322,0.7100156744383224,-1.0
engines,o3-mini,Normalized,-0.8303417242032141,1.1046224326601042,0.27154035695023354,2,0.14826147685929322,0.7029499403089648,8.272931431488395
enrollment,o3-mini,Raw,-3.0068832266634473,-0.0906523185536862,0.015731933929998172,2,0.9759723949639902,0.9670340276877455,
enrollment,o3-mini,Normalized,-1.9469717843178036,0.04910962389986509,0.012260376431037563,2,0.9759723949639902,0.9876925088958033,
enrollment,o3-mini,Raw,-0.9632751231812433,0.036396674861156934,0.06254140744695483,3,0.8192418735184396,0.8230981717871854,
enrollment,o3-mini,Normalized,-0.41091494889994773,0.20143788815851651,0.05181900656888081,3,0.8192418735184396,0.8107338343846346,
enrollment,o3-mini,Raw,-1.368806909766084,-0.050461793893202586,0.12091077139983178,5,0.6229674220301306,0.8078075567575349,-1.0
enrollment,o3-mini,Normalized,-0.36326909051729817,0.32646179835525,0.08129384688632363,5,0.6229674220301306,0.68914012538141,1.5136793935125186
firealarm,o3-mini,Raw,0.7164784090902074,0.16444604526553896,0.034187691399985794,2,0.338480769723441,0.36256361769147866,
firealarm,o3-mini,Normalized,0.727354778227477,0.15732537589509127,0.033361333258825406,2,0.338480769723441,0.3539722222752346,
firealarm,o3-mini,Raw,-0.556906051162668,0.3702272558809994,0.12681662019652154,3,0.6165882516914816,0.46502169001186133,-1.0
firealarm,o3-mini,Normalized,-0.006514627665459294,0.6635056409407347,0.09030124476248017,3,0.6165882516914816,0.4830059757715848,3.1200955361201106
firerisk,o3-mini,Raw,0.2912322703801923,0.27698820381338973,0.06193777420724573,2,0.5295839105746594,0.5869202930558389,-1.0
firerisk,o3-mini,Normalized,0.3399986564768436,0.2794364574196026,0.059134147631091566,2,0.5295839105746594,0.5889738318931843,4.653721552221128
foodallergy1,o3-mini,Raw,0.5233956920539842,0.18667837146294652,0.05293114447412822,2,0.520583894242309,0.6959750250380572,-1.0
foodallergy1,o3-mini,Normalized,0.5260747854369016,0.19724704704556603,0.05208723658314441,2,0.520583894242309,0.7205350433815394,1.143315210680048
foodallergy2,o3-mini,Raw,0.6511407925010784,0.14694803776093426,0.03970948086161296,2,0.5155903844077402,0.5470119374094772,-1.0
foodallergy2,o3-mini,Normalized,0.6800124507404784,0.16759410283004036,0.03879889180104221,2,0.5155903844077402,0.5649632792082941,1.5132556752276827
foodallergy3,o3-mini,Raw,0.6501990986704096,0.11137566796108032,0.035811404337946856,2,0.5674678862422566,0.5916105743475657,-1.0
foodallergy3,o3-mini,Normalized,0.6740738705296059,0.13479692982897643,0.03417457051090492,2,0.5674678862422566,0.6086590356849761,1.0742855585080937
fundraising,o3-mini,Raw,-0.24089964099845984,0.41696697089935597,0.09035097465149311,2,0.583968513945758,0.7772322850749529,-1.0
fundraising,o3-mini,Normalized,-0.24000573812505777,0.38003593479789216,0.08974369103462163,2,0.583968513945758,0.776017922513111,1.7969324005497351
gasexplosion,o3-mini,Raw,-0.25227817288151266,0.3660054788376823,0.10015512308215624,2,0.5778287636877568,0.7965541419880254,-1.0
gasexplosion,o3-mini,Normalized,-0.2700868340935447,0.3782341537669888,0.09842777469763114,2,0.5778287636877568,0.7937338560931219,5.244876716502644
gasifier,o3-mini,Raw,0.36766839070209845,0.13846121993111174,0.045181414023921625,2,0.6200327777564738,0.6877752005750684,-1.0
gasifier,o3-mini,Normalized,0.41701471492996756,0.17071455871291677,0.04138342530044644,2,0.6200327777564738,0.7078181308516268,3.7893897052348877
GDIpathway1,o3-mini,Raw,-0.49054710727019213,0.13330285006839615,0.09184095015412111,2,0.6713913673481153,0.888036418414692,-1.0
GDIpathway1,o3-mini,Normalized,-0.3046332227420665,0.291489412755382,0.08122558719796531,2,0.6713913673481153,0.9388798726293485,10.741532601086824
GDIpathway2,o3-mini,Raw,-1.3342820702766325,-0.0007215744338682425,0.041984953529769616,2,0.8964375546029761,0.8958798682632196,-1.0
GDIpathway2,o3-mini,Normalized,-0.9103667438856267,0.13789611360382834,0.034849767738180694,2,0.8964375546029761,0.9358627621230838,1.7191522212881094
greencredit,o3-mini,Raw,0.04356229285921054,0.24388481646196247,0.15191750341380023,3,0.4676176130643887,0.8582565426788218,-1.0
greencredit,o3-mini,Normalized,0.190359905103344,0.46895770081935434,0.12770390366497666,3,0.4676176130643887,0.8355973308556026,4.498709979697956
humanitarian,o3-mini,Raw,-0.026613664984461494,0.24734403932000687,0.11419921747632168,3,0.6088338533575768,0.8257268204509676,-1.0
humanitarian,o3-mini,Normalized,0.10788800611946259,0.37914070912221426,0.10128724840301338,3,0.6088338533575768,0.8197024533248786,8.00718450130655
hydraulicsystem,o3-mini,Raw,0.5410245279090171,0.11010386817529773,0.053376530709380754,2,0.3314499372634438,0.379791473248809,-1.0
hydraulicsystem,o3-mini,Normalized,0.615849530750797,0.18858393204818044,0.04674902231067227,2,0.3314499372634438,0.44916311144216403,0.05253885964390686
inverters,o3-mini,Raw,0.07959086148871919,0.10574868577347458,0.0512044266184832,2,0.6969799496684446,0.5951110702196521,-1.0
inverters,o3-mini,Normalized,0.25326751519799706,0.18131918857049215,0.04225028028611695,2,0.6969799496684446,0.650090496716882,2.2303484213107714
knowledge,o3-mini,Raw,0.43515895498898327,0.1530632158901606,0.04887179178201952,2,0.5308767513158409,0.726786986642772,-1.0
knowledge,o3-mini,Normalized,0.4683414494646333,0.18097343235419314,0.04713105141602236,2,0.5308767513158409,0.739106388771649,0.5634263344295201
lawschool,o3-mini,Raw,-0.1287806658119437,0.45042607304468635,0.09800253136581887,2,0.5336253903978346,0.8499539782768579,
lawschool,o3-mini,Normalized,-0.11504930004856306,0.3769788056221864,0.09744857713159782,2,0.5336253903978346,0.8452198728278425,
lawschool,o3-mini,Raw,-0.11587710114691951,0.35834085808792976,0.09158332354612103,5,0.5972109806171655,0.6694450686611177,
lawschool,o3-mini,Normalized,-0.13231284738528593,0.3466169366388312,0.09039120772012768,5,0.5972109806171655,0.6705874787895925,
lawschool,o3-mini,Raw,-1.0172391414321464,0.21169545056968356,0.12965186723567146,6,0.5726553897715543,0.7009649101363417,-1.0
lawschool,o3-mini,Normalized,-0.6378714654134066,0.42754336009855964,0.11202288891049714,6,0.5726553897715543,0.6230701908611048,2.456613587001305
lidar,o3-mini,Raw,0.18721957125560862,0.3336833192237704,0.08881515638816839,2,0.44194013331705645,0.7386697027843165,-1.0
lidar,o3-mini,Normalized,0.20762402336630814,0.3249147421895062,0.0864462519301276,2,0.44194013331705645,0.7348924674635202,2.217756875059055
liquidity,o3-mini,Raw,-0.428752404711775,0.6203442895737161,0.1741472188300169,2,0.3510684860648954,0.8327764115500529,-1.0
liquidity,o3-mini,Normalized,-0.42803115504734546,0.6353357808284924,0.1721766403473461,2,0.3510684860648954,0.8318637183181719,6.055132368027386
lithium,o3-mini,Raw,0.43093482968316255,0.4331437628034713,0.12118265217018101,2,0.010632221480398142,0.6424607356771005,-1.0
lithium,o3-mini,Normalized,0.4588848629065143,0.40943987670524173,0.11960890252723645,2,0.010632221480398142,0.6274336530945887,13.692014402838948
medicaltest,o3-mini,Raw,-0.8304032160000001,0.6384303220617854,0.0869679244457839,2,0.8269717564902247,0.3019670696510274,-1.0
medicaltest,o3-mini,Normalized,-0.8022670750710976,0.6398050120967266,0.0866205432573083,2,0.8269717564902247,0.31097499893550357,1.7494378562089705
megacities,o3-mini,Raw,0.41884338031865853,0.3909687882061128,0.10698920203470359,2,0.16476841024190172,0.7037656673793051,-1.0
megacities,o3-mini,Normalized,0.4266111265930794,0.3707709742684042,0.10631157507796182,2,0.16476841024190172,0.691387996147332,3.726072104719532
metal,o3-mini,Raw,0.5800082270670506,0.21569327957996096,0.05228031881040189,2,0.38360136192884503,0.5165795411198142,
metal,o3-mini,Normalized,0.5766875514774675,0.2296333265476473,0.05209421368469907,2,0.38360136192884503,0.5298447011992492,
metal,o3-mini,Raw,-0.15288955473362598,0.1028990408575355,0.06169634706587959,3,0.739371191709067,0.8082721487246921,-1.0
metal,o3-mini,Normalized,0.09725955928691543,0.22481464273961216,0.05071375096769405,3,0.739371191709067,0.8116651590120428,2.126960468059334
navigation,o3-mini,Raw,0.330089725767724,0.011458187601729715,0.09813291475160346,3,0.4691358829988659,0.7245611875221523,-1.0
navigation,o3-mini,Normalized,0.5141135264606669,0.2726346302869583,0.0718596665390145,3,0.4691358829988659,0.7453327653944077,0.35957458456063446
oildepot,o3-mini,Raw,-0.17676237262700578,0.7925128643611491,0.21748330775058575,2,0.006861056077774981,0.7070666257595086,-1.0
oildepot,o3-mini,Normalized,-0.11080724486338411,0.7800709477085114,0.2124101190151489,2,0.006861056077774981,0.7307094336732991,10.455289882758802
oxygen,o3-mini,Raw,0.5320275009914772,0.33744209835477573,0.11305900571994454,2,0.00111463116516414,0.6654142574242954,-1.0
oxygen,o3-mini,Normalized,0.569864885173726,0.3488286391468325,0.10827682669923783,2,0.00111463116516414,0.6687562131607048,4.275666163728505
phdarticles,o3-mini,Raw,0.4647943180329617,0.10418402737656819,0.01866082016500268,2,0.821986094591693,0.801546878661574,
phdarticles,o3-mini,Normalized,0.5136609491480644,0.0708789829229208,0.017999026352968375,2,0.821986094591693,0.7750778435831878,
phdarticles,o3-mini,Raw,0.18429541662093274,0.021353984337983058,0.010194316140083952,3,0.8803065261685022,0.8223484390899944,-1.0
phdarticles,o3-mini,Normalized,0.23028635550776,0.04094122587546536,0.009996415653337323,3,0.8803065261685022,0.8185673981848116,0.3706383567161726
pilot,o3-mini,Raw,0.4179729469277511,0.4401484930093743,0.13000530974298052,2,0.010148810624392053,0.7165573764902112,-1.0
pilot,o3-mini,Normalized,0.44740868429072933,0.4293979216864281,0.12781023584786483,2,0.010148810624392053,0.7087229930998075,11.557589352060244
poultry,o3-mini,Raw,0.14793855292162728,0.18924271278076418,0.0888847361296795,2,0.5072411115453654,0.8865961172002096,-1.0
poultry,o3-mini,Normalized,0.2295658331551571,0.2759276080611402,0.08070514275915533,2,0.5072411115453654,0.9136578205324049,9.280157919355304
project,o3-mini,Raw,0.3991293691845139,0.2012312733924054,0.06282801595034045,2,0.5179333554811753,0.8888529679224882,-1.0
project,o3-mini,Normalized,0.4303732570314205,0.209595288029418,0.06083431918799097,2,0.5179333554811753,0.8898718778762368,3.25046855404963
projectmanagement,o3-mini,Raw,0.6739652954001215,0.10895443517009978,0.02573367689458074,2,0.6118698620073921,0.7928368300771027,-1.0
projectmanagement,o3-mini,Normalized,0.7135954018549463,0.0882886988000962,0.024061787471648808,2,0.6118698620073921,0.7853275764784433,1.5060828225973506
rainstorm,o3-mini,Raw,-1.0296503258362613,0.21163656959737098,0.07873163930441947,2,0.7841400249053891,0.7648174302545464,-1.0
rainstorm,o3-mini,Normalized,-0.8293088358564675,0.30530165857319086,0.07102155561674349,2,0.7841400249053891,0.8021458807785397,8.654606323052354
ricci,o3-mini,Raw,0.7542328192764931,0.08267431015468761,0.018156576763855563,2,0.6543142329145919,0.7111827397638186,-1.0
ricci,o3-mini,Normalized,0.7700294039145211,0.0678797184926886,0.01749996557104699,2,0.6543142329145919,0.6869918378842104,0.37147247312689274
rockburst,o3-mini,Raw,0.408441036509112,0.12008092012026977,0.02567889964175208,2,0.847005392515269,0.46899559358928117,
rockburst,o3-mini,Normalized,0.408441036509112,0.12008092012026977,0.02567889964175208,2,0.847005392515269,0.46899559358928117,
rockburst,o3-mini,Raw,0.2547382595376224,-0.0010034507140097325,0.06488554141656692,3,0.6650367582914858,0.8002717830040146,-1.0
rockburst,o3-mini,Normalized,0.42320601006582614,0.19730648405497353,0.051451109206202925,3,0.6650367582914858,0.7924259809637713,1.036776304378893
ropesegment,o3-mini,Raw,-0.2643036461834751,1.0161674496393205,0.2289043042170036,2,0.01364420583658793,0.4690715455464658,-1.0
ropesegment,o3-mini,Normalized,-0.24619080123781623,1.046988706987245,0.2245133973315515,2,0.01364420583658793,0.47943629584435077,9.586581619322338
sallyclark,o3-mini,Raw,0.20921198829994248,0.5149295441564108,0.11618472002221632,2,0.15786272127118284,0.3264554419920206,-1.0
sallyclark,o3-mini,Normalized,0.19578531759931095,0.5213213582408577,0.11717766516789455,2,0.15786272127118284,0.3742754994440871,0.5465734276322215
adversarialbehavior,o3-mini-inoneprompt,Raw,-0.17118644067796596,3.4044827519225835,0.13710153221632548,2,0.3673877953948086,0.35267881518504507,-1.0
adversarialbehavior,o3-mini-inoneprompt,Normalized,-0.17118644067796596,3.4044827519225835,0.13710153221632548,2,0.3673877953948086,0.35267881518504507,4.115189471745879
agropastoral2,o3-mini-inoneprompt,Raw,0.0,0.008870761146120176,0.0022226230809832236,2,0.9872021966280995,1.0,
agropastoral2,o3-mini-inoneprompt,Normalized,0.0,0.008870761146120176,0.0022226230809832236,2,0.9872021966280995,1.0,
agropastoral2,o3-mini-inoneprompt,Raw,-0.30384321565326444,0.7342565794006359,0.1794444337639907,3,0.47683545987490206,0.7329185185432516,
agropastoral2,o3-mini-inoneprompt,Normalized,-0.30384321565326444,0.7342565794006359,0.1794444337639907,3,0.47683545987490206,0.7329185185432516,
agropastoral2,o3-mini-inoneprompt,Raw,0.49388185163620113,0.5125537371696719,0.11936096192994054,5,0.4104169297997393,0.5382471772801588,-1.0
agropastoral2,o3-mini-inoneprompt,Normalized,0.49388185163620113,0.5125537371696719,0.11936096192994054,5,0.4104169297997393,0.5382471772801588,6.157309617706892
agropastoral3,o3-mini-inoneprompt,Raw,0.0,0.23191057822990954,0.0616304152282932,2,0.6654237508323884,1.0,
agropastoral3,o3-mini-inoneprompt,Normalized,0.0,0.23191057822990954,0.0616304152282932,2,0.6654237508323884,1.0,
agropastoral3,o3-mini-inoneprompt,Raw,-0.758979671924858,0.9934065276862488,0.21914837820371152,3,0.4930901446809224,0.6695288544278291,
agropastoral3,o3-mini-inoneprompt,Normalized,-0.758979671924858,0.9934065276862488,0.21914837820371152,3,0.4930901446809224,0.6695288544278291,
agropastoral3,o3-mini-inoneprompt,Raw,-0.18838310550880677,0.7105468637358691,0.1810526292111416,5,0.4839243362005122,0.602625164347869,-1.0
agropastoral3,o3-mini-inoneprompt,Normalized,-0.18838310550880677,0.7105468637358691,0.1810526292111416,5,0.4839243362005122,0.602625164347869,7.491652393483925
agropastoral4,o3-mini-inoneprompt,Raw,-0.14908954832923405,1.1337333603389028,0.0886710352553701,2,0.6008808424806263,0.5793474847814211,
agropastoral4,o3-mini-inoneprompt,Normalized,-0.14908954832923405,1.1337333603389028,0.0886710352553701,2,0.6008808424806263,0.5793474847814211,
agropastoral4,o3-mini-inoneprompt,Raw,-0.315337457540247,0.819049463121141,0.1708996709917875,3,0.5052091355242566,0.7528930930291052,
agropastoral4,o3-mini-inoneprompt,Normalized,-0.31533329627355866,0.8186474096870416,0.17094562984843115,3,0.5052091355242566,0.7530278848134434,
agropastoral4,o3-mini-inoneprompt,Raw,0.24390515450819283,0.6749760695993867,0.1833398997587771,5,0.35001154124480777,0.6281894587509652,-1.0
agropastoral4,o3-mini-inoneprompt,Normalized,0.24390515450819283,0.6749760695993867,0.1833398997587771,5,0.35001154124480777,0.6281894587509652,12.106915015581864
algal1,o3-mini-inoneprompt,Raw,-0.35057258958256377,0.19987862986679797,0.043795328398448435,2,0.8291538174707366,0.6654019098124784,
algal1,o3-mini-inoneprompt,Normalized,-0.35057258958256377,0.19987862986679797,0.043795328398448435,2,0.8291538174707366,0.6654019098124784,
algal1,o3-mini-inoneprompt,Raw,-2.0000000000000004,0.00029852962258417395,7.462963662716818e-05,3,0.9182238168441618,0.9182238168441618,-1.0
algal1,o3-mini-inoneprompt,Normalized,-2.0000000000000004,0.00029852962258417395,7.462963662716818e-05,3,0.9182238168441618,0.9182238168441618,1.131411920885322
algalactivity1,o3-mini-inoneprompt,Raw,-1.6598769537745266,0.393638743645187,0.08588783131594944,2,0.8121970856212749,0.712187857261441,-1.0
algalactivity1,o3-mini-inoneprompt,Normalized,-1.6598769537745266,0.393638743645187,0.08588783131594944,2,0.8121970856212749,0.712187857261441,2.844506023670953
algalactivity2,o3-mini-inoneprompt,Raw,-1.22192303759501,0.4523389687175647,0.09494585468688628,2,0.7645516957579964,0.5866522549511015,-1.0
algalactivity2,o3-mini-inoneprompt,Normalized,-1.22192303759501,0.4523389687175647,0.09494585468688628,2,0.7645516957579964,0.5866522549511015,2.4817855307817664
algorithms3,o3-mini-inoneprompt,Raw,-0.24515812699190986,0.13668841954953082,0.03490530819837589,2,0.8424499252474187,0.9815301867106702,-1.0
algorithms3,o3-mini-inoneprompt,Normalized,-0.24515812699190986,0.13668841954953082,0.03490530819837589,2,0.8424499252474187,0.9815301867106702,0.4164595465519152
algorithms4,o3-mini-inoneprompt,Raw,-0.5568445475638051,0.14953727194053393,0.037044534214098916,2,0.8666997688646867,0.9691031216541514,-1.0
algorithms4,o3-mini-inoneprompt,Normalized,-0.5568445475638051,0.14953727194053393,0.037044534214098916,2,0.8666997688646867,0.9691031216541514,0.4858511332081118
APSsystem,o3-mini-inoneprompt,Raw,0.7096301720981326,0.13505770783803484,0.03141827534596612,2,0.5150297931074775,0.5423321842530976,-1.0
APSsystem,o3-mini-inoneprompt,Normalized,0.7096301720981326,0.13505770783803484,0.03141827534596612,2,0.5150297931074775,0.5423321842530976,1.3384651515317025
fake_asia,o3-mini-inoneprompt,Raw,0.983420101468979,0.0064080137817233195,0.00153931708428919,2,0.3788367296129292,0.36338829044000487,-1.0
fake_asia,o3-mini-inoneprompt,Normalized,0.983420101468979,0.0064080137817233195,0.00153931708428919,2,0.3788367296129292,0.36338829044000487,0.08809285653539806
augmenting,o3-mini-inoneprompt,Raw,-0.3597285067873299,0.616367973757196,0.13700048962201258,2,0.44865084408561495,0.5154865381914481,
augmenting,o3-mini-inoneprompt,Normalized,-0.3597285067873299,0.616367973757196,0.13700048962201258,2,0.44865084408561495,0.5154865381914481,
augmenting,o3-mini-inoneprompt,Raw,-0.00018577953339082853,0.216839350209858,0.05498435296476077,3,0.7623848663409786,0.9156853145816055,-1.0
augmenting,o3-mini-inoneprompt,Normalized,2.220446049250313e-16,0.20905147323747994,0.055184647124742164,3,0.7623848663409786,0.9182958340544897,1.631206476340359
bank,o3-mini-inoneprompt,Raw,0.5894848421590755,0.058352110704404485,0.014110952563964914,2,0.8048600329537507,0.7676779175808655,
bank,o3-mini-inoneprompt,Normalized,0.5894848421590755,0.058352110704404485,0.014110952563964914,2,0.8048600329537507,0.7676779175808655,
bank,o3-mini-inoneprompt,Raw,-1.173157437861505e-08,0.47644880927049804,0.13552035403096524,4,0.5830516520919519,0.8112781244591328,-1.0
bank,o3-mini-inoneprompt,Normalized,-1.173157437861505e-08,0.47644880927049804,0.13552035403096524,4,0.5830516520919519,0.8112781244591328,0.8485207353496954
bankruptcy,o3-mini-inoneprompt,Raw,-9.641434262948206,1.1029766873754403,0.19732975557756594,2,0.9093156035505554,0.3735031846702374,
bankruptcy,o3-mini-inoneprompt,Normalized,-9.641434262948206,1.1029766873754403,0.19732975557756594,2,0.9093156035505554,0.3735031846702374,
bankruptcy,o3-mini-inoneprompt,Raw,-2.8735491753207087,2.084864728031041,0.23746674469286652,3,0.7311463982937698,0.5798779320665534,-1.0
bankruptcy,o3-mini-inoneprompt,Normalized,-2.8735491753207087,2.084864728031041,0.23746674469286652,3,0.7311463982937698,0.5798779320665534,11.76747545076495
beatles,o3-mini-inoneprompt,Raw,0.25,3.5455067507472577,0.11246702847672416,2,0.2,0.0,-1.0
beatles,o3-mini-inoneprompt,Normalized,0.25,3.5455067507472577,0.11246702847672416,2,0.2,0.0,16.799672093834815
blockchain,o3-mini-inoneprompt,Raw,-0.14597532858753626,0.40563738478782774,0.10012238952964572,2,0.5400939886252182,0.7451549889917605,-1.0
blockchain,o3-mini-inoneprompt,Normalized,-0.14597532858753626,0.40563738478782774,0.10012238952964572,2,0.5400939886252182,0.7451549889917605,2.3729415841082457
BOPfailure1,o3-mini-inoneprompt,Raw,-0.608688044406033,1.2708225267532915,0.2767161186956945,2,0.03282352095311872,0.6195750978274334,-1.0
BOPfailure1,o3-mini-inoneprompt,Normalized,-0.608688044406033,1.2708225267532915,0.2767161186956945,2,0.03282352095311872,0.6195750978274334,16.460251867772673
BOPfailure2,o3-mini-inoneprompt,Raw,-0.8493766822718329,1.7571048894342816,0.32601645582075056,2,0.008856952201363984,0.5960773993325519,-1.0
BOPfailure2,o3-mini-inoneprompt,Normalized,-0.8493766822718329,1.7571048894342816,0.32601645582075056,2,0.008856952201363984,0.5960773993325519,24.28642563752541
BOPfailure3,o3-mini-inoneprompt,Raw,-0.37715332322901274,2.0640598261120973,0.23953095005649386,2,0.01831108684160839,0.41036059140587716,-1.0
BOPfailure3,o3-mini-inoneprompt,Normalized,-0.37715332322901274,2.0640598261120973,0.23953095005649386,2,0.01831108684160839,0.41036059140587716,29.32604740343625
chds,o3-mini-inoneprompt,Raw,0.19410053400536031,0.13476215776836056,0.03264287478441521,2,0.768144034678592,0.8057993976947868,
chds,o3-mini-inoneprompt,Normalized,0.19410053400536031,0.13476215776836056,0.03264287478441521,2,0.768144034678592,0.8057993976947868,
chds,o3-mini-inoneprompt,Raw,-1.3516417910447753,0.10652545573786268,0.024971236460029675,3,0.8874922350438328,0.7322419458303298,-1.0
chds,o3-mini-inoneprompt,Normalized,-1.3516417910447753,0.10652545573786268,0.024971236460029675,3,0.8874922350438328,0.7322419458303298,0.4332430191422848
conasense,o3-mini-inoneprompt,Raw,-1.6720638882304546,0.253981652441872,0.0573934425323353,3,0.853722060478103,0.7757116423180748,
conasense,o3-mini-inoneprompt,Normalized,-1.6720203153975932,0.2532085496840273,0.05742026605924473,3,0.853722060478103,0.7759708316469026,
conasense,o3-mini-inoneprompt,Raw,0.3186557826371925,0.256378811849064,0.06942886992263185,4,0.6406413955118508,0.7308010292232902,-1.0
conasense,o3-mini-inoneprompt,Normalized,0.3186557826371925,0.256378811849064,0.06942886992263185,4,0.6406413955118508,0.7308010292232902,1.2400632361562216
concrete3,o3-mini-inoneprompt,Raw,0.11167656205824128,0.2340200591932542,0.058217889344888286,2,0.5857291145041132,0.6298719837446703,
concrete3,o3-mini-inoneprompt,Normalized,0.11167656205824128,0.2340200591932542,0.058217889344888286,2,0.5857291145041132,0.6298719837446703,
concrete3,o3-mini-inoneprompt,Raw,-0.42141441664602386,0.532535601383595,0.11748956948613827,3,0.6726171334888515,0.7613861663555348,
concrete3,o3-mini-inoneprompt,Normalized,-0.42141441664602386,0.532535601383595,0.11748956948613827,3,0.6726171334888515,0.7613861663555348,
concrete3,o3-mini-inoneprompt,Raw,1.0,0.0,0.0,5,0.7219280948873623,0.7219280948873623,-1.0
concrete3,o3-mini-inoneprompt,Normalized,1.0,0.0,0.0,5,0.7219280948873623,0.7219280948873623,0.6681827731008927
concrete4,o3-mini-inoneprompt,Raw,-0.7222108074789397,0.3183220573444107,0.07532595796157461,2,0.7216668175851716,0.7290209740971264,
concrete4,o3-mini-inoneprompt,Normalized,-0.7222108074789397,0.3183220573444107,0.07532595796157461,2,0.7216668175851716,0.7290209740971264,
concrete4,o3-mini-inoneprompt,Raw,-1.3951789627465305,1.5567885964373671,0.3422309459334149,3,0.48527571430355554,0.7737456957582142,
concrete4,o3-mini-inoneprompt,Normalized,-1.3951789627465305,1.5567885964373671,0.3422309459334149,3,0.48527571430355554,0.7737456957582142,
concrete4,o3-mini-inoneprompt,Raw,-0.7896634615384617,0.16167363852507904,0.04219060597668933,5,0.6825279638017293,0.6624229871265409,-1.0
